BANDEIRA;TIPO_VENDA;TIPO_VENDA_AJUSTADA;ANO_FABRICACAO;ANO_MODELO;COMBUSTIVEL;COMBUSTIVEL_AGREGADO;FAMILY;MODELO_VERSAO;RENAVAN;PRODUCT SEGMENT NEOCOM;Ano;Mes;TIV;Nome AOP;Município
GM;VAREJO;VAREJO;2025;2026;ELÉTRICO/FONTE EXTERNA;ELÉTRICO;CAPTIVA;I/CHEV CAPTIVA EV PR;202515;SUV C;2026;maio;1;Manaus;Manaus
GM;VAREJO;VAREJO;2025;2026;ELÉTRICO/FONTE EXTERNA;ELÉTRICO;CAPTIVA;I/CHEV CAPTIVA EV PR;202515;SUV C;2026;maio;1;Osório;Capão da Canoa
GM;VAREJO;VAREJO;2025;2026;ELÉTRICO/FONTE EXTERNA;ELÉTRICO;CAPTIVA;I/CHEV CAPTIVA EV PR;202515;SUV C;2026;maio;1;Presidente Prudente;Rancharia
GM;VAREJO;VAREJO;2025;2026;ELÉTRICO/FONTE EXTERNA;ELÉTRICO;CAPTIVA;I/CHEV CAPTIVA EV PR;202515;SUV C;2026;maio;1;São Paulo;São Paulo
GM;VAREJO;VAREJO;2025;2026;ELÉTRICO/FONTE EXTERNA;ELÉTRICO;CAPTIVA;I/CHEV CAPTIVA EV PR;202515;SUV C;2026;maio;1;Uberlândia;Uberlândia
GM;VAREJO;VAREJO;2025;2026;GASOLINA;FLEX/ÁLCOOL/GASOLINA;;I/CHEV TAHOE RST 4WD;202518;;2026;maio;1;Itajaí;Itajaí
KIA;VAREJO;VAREJO;2026;2027;GASOLINA/ELÉTRICO;HÍBRIDO;CARNIVAL;I/KIA CARNIVAL HEV EX;202526;SUV E;2026;maio;1;Joinville;Jaraguá do Sul
KIA;VAREJO;VAREJO;2026;2027;GASOLINA/ELÉTRICO;HÍBRIDO;CARNIVAL;I/KIA CARNIVAL HEV EX;202526;SUV E;2026;maio;1;Rio de Janeiro;Rio de Janeiro
KIA;VAREJO;VAREJO;2026;2027;GASOLINA/ELÉTRICO;HÍBRIDO;CARNIVAL;I/KIA CARNIVAL HEV EX;202526;SUV E;2026;maio;1;Santos;Santos
KIA;VAREJO;VAREJO;2026;2027;GASOLINA/ELÉTRICO;HÍBRIDO;CARNIVAL;I/KIA CARNIVAL HEV EX;202526;SUV E;2026;maio;2;São Paulo;São Paulo
LAND ROVER;DIRETA;DIRETA;2026;2026;DIESEL/ELÉTRICO;HÍBRIDO;DISCOVERY;I/LR DISC D350 TEMPEST;202530;SUV E;2026;maio;2;Barra Mansa;Itatiaia
FORD;DIRETA;DIRETA;2026;2026;GASOLINA/ELÉTRICO;HÍBRIDO;MAVERICK;I/FORD MAVERICK LRT HYB;202531;OUTROS;2026;maio;1;Araraquara;São Carlos
FORD;DIRETA;DIRETA;2026;2026;GASOLINA/ELÉTRICO;HÍBRIDO;MAVERICK;I/FORD MAVERICK LRT HYB;202531;OUTROS;2026;maio;1;Criciúma;Araranguá
FORD;DIRETA;DIRETA;2026;2026;GASOLINA/ELÉTRICO;HÍBRIDO;MAVERICK;I/FORD MAVERICK LRT HYB;202531;OUTROS;2026;maio;1;São José dos Campos;Caraguatatuba
FORD;DIRETA;DIRETA;2026;2026;GASOLINA/ELÉTRICO;HÍBRIDO;MAVERICK;I/FORD MAVERICK LRT HYB;202531;OUTROS;2026;maio;1;São Paulo;São Paulo
FORD;VAREJO;VAREJO;2025;2025;GASOLINA/ELÉTRICO;HÍBRIDO;MAVERICK;I/FORD MAVERICK LRT HYB;202531;OUTROS;2026;maio;1;Boa Vista;Boa Vista
FORD;VAREJO;VAREJO;2025;2025;GASOLINA/ELÉTRICO;HÍBRIDO;MAVERICK;I/FORD MAVERICK LRT HYB;202531;OUTROS;2026;maio;1;Recife;Recife
FORD;VAREJO;VAREJO;2025;2025;GASOLINA/ELÉTRICO;HÍBRIDO;MAVERICK;I/FORD MAVERICK LRT HYB;202531;OUTROS;2026;maio;3;São Paulo;São Paulo
FORD;VAREJO;VAREJO;2026;2026;GASOLINA/ELÉTRICO;HÍBRIDO;MAVERICK;I/FORD MAVERICK LRT HYB;202531;OUTROS;2026;maio;1;Belo Horizonte;Belo Horizonte
FORD;VAREJO;VAREJO;2026;2026;GASOLINA/ELÉTRICO;HÍBRIDO;MAVERICK;I/FORD MAVERICK LRT HYB;202531;OUTROS;2026;maio;1;Juiz de Fora;Juiz de Fora
FORD;VAREJO;VAREJO;2026;2026;GASOLINA/ELÉTRICO;HÍBRIDO;MAVERICK;I/FORD MAVERICK LRT HYB;202531;OUTROS;2026;maio;1;Sorocaba;Sorocaba
FORD;VAREJO;VAREJO;2026;2026;GASOLINA/ELÉTRICO;HÍBRIDO;MAVERICK;I/FORD MAVERICK LRT HYB;202531;OUTROS;2026;maio;1;Vitória;Serra
AUDI;DIRETA;DIRETA;2025;2025;GASOLINA;FLEX/ÁLCOOL/GASOLINA;Q5;I/AUDI SQ5 SB 3.0 TFSI;202532;SUV E;2026;maio;1;São Paulo;São Paulo
AUDI;VAREJO;VAREJO;2025;2025;GASOLINA;FLEX/ÁLCOOL/GASOLINA;Q5;I/AUDI SQ5 SB 3.0 TFSI;202532;SUV E;2026;maio;1;Belo Horizonte;Belo Horizonte
GREAT WALL;DIRETA;VAREJO;2025;2026;DIESEL;DIESEL;POER;I/GWM POER P30 TRL;202539;PICKUP D;2026;maio;2;Anápolis;Anápolis
GREAT WALL;DIRETA;VAREJO;2025;2026;DIESEL;DIESEL;POER;I/GWM POER P30 TRL;202539;PICKUP D;2026;maio;1;Aracaju;Aracaju
GREAT WALL;DIRETA;VAREJO;2025;2026;DIESEL;DIESEL;POER;I/GWM POER P30 TRL;202539;PICKUP D;2026;maio;1;Aracaju;Barra dos Coqueiros
GREAT WALL;DIRETA;VAREJO;2025;2026;DIESEL;DIESEL;POER;I/GWM POER P30 TRL;202539;PICKUP D;2026;maio;1;Aracaju;Tobias Barreto
GREAT WALL;DIRETA;VAREJO;2025;2026;DIESEL;DIESEL;POER;I/GWM POER P30 TRL;202539;PICKUP D;2026;maio;1;Brasília;Brasília
GREAT WALL;DIRETA;VAREJO;2025;2026;DIESEL;DIESEL;POER;I/GWM POER P30 TRL;202539;PICKUP D;2026;maio;1;Colatina;Linhares
GREAT WALL;DIRETA;VAREJO;2025;2026;DIESEL;DIESEL;POER;I/GWM POER P30 TRL;202539;PICKUP D;2026;maio;1;Florianópolis;Garopaba
GREAT WALL;DIRETA;VAREJO;2025;2026;DIESEL;DIESEL;POER;I/GWM POER P30 TRL;202539;PICKUP D;2026;maio;2;Palmas;Palmas
GREAT WALL;DIRETA;VAREJO;2025;2026;DIESEL;DIESEL;POER;I/GWM POER P30 TRL;202539;PICKUP D;2026;maio;1;São Paulo;São Paulo
GREAT WALL;DIRETA;VAREJO;2026;2026;DIESEL;DIESEL;POER;I/GWM POER P30 TRL;202539;PICKUP D;2026;maio;1;Anápolis;Anápolis
GREAT WALL;DIRETA;VAREJO;2026;2026;DIESEL;DIESEL;POER;I/GWM POER P30 TRL;202539;PICKUP D;2026;maio;1;Araraquara;Araraquara
GREAT WALL;DIRETA;VAREJO;2026;2026;DIESEL;DIESEL;POER;I/GWM POER P30 TRL;202539;PICKUP D;2026;maio;1;Belo Horizonte;Belo Horizonte
GREAT WALL;DIRETA;VAREJO;2026;2026;DIESEL;DIESEL;POER;I/GWM POER P30 TRL;202539;PICKUP D;2026;maio;2;Brasília;Brasília
GREAT WALL;DIRETA;VAREJO;2026;2026;DIESEL;DIESEL;POER;I/GWM POER P30 TRL;202539;PICKUP D;2026;maio;1;Cascavel;Cascavel
GREAT WALL;DIRETA;VAREJO;2026;2026;DIESEL;DIESEL;POER;I/GWM POER P30 TRL;202539;PICKUP D;2026;maio;2;Cuiabá;Várzea Grande
GREAT WALL;DIRETA;VAREJO;2026;2026;DIESEL;DIESEL;POER;I/GWM POER P30 TRL;202539;PICKUP D;2026;maio;1;Fortaleza;Fortaleza
GREAT WALL;DIRETA;VAREJO;2026;2026;DIESEL;DIESEL;POER;I/GWM POER P30 TRL;202539;PICKUP D;2026;maio;1;Franca;Franca
GREAT WALL;DIRETA;VAREJO;2026;2026;DIESEL;DIESEL;POER;I/GWM POER P30 TRL;202539;PICKUP D;2026;maio;3;Goiânia;Goiânia
GREAT WALL;DIRETA;VAREJO;2026;2026;DIESEL;DIESEL;POER;I/GWM POER P30 TRL;202539;PICKUP D;2026;maio;1;Maceió;Maceió
GREAT WALL;DIRETA;VAREJO;2026;2026;DIESEL;DIESEL;POER;I/GWM POER P30 TRL;202539;PICKUP D;2026;maio;2;Salvador;Salvador
GREAT WALL;DIRETA;VAREJO;2026;2026;DIESEL;DIESEL;POER;I/GWM POER P30 TRL;202539;PICKUP D;2026;maio;1;Vitória;Vitória
GREAT WALL;VAREJO;VAREJO;2025;2026;DIESEL;DIESEL;POER;I/GWM POER P30 TRL;202539;PICKUP D;2026;maio;1;Marília;Tupã
GREAT WALL;VAREJO;VAREJO;2026;2026;DIESEL;DIESEL;POER;I/GWM POER P30 TRL;202539;PICKUP D;2026;maio;1;Barreiras;Luís Eduardo Magalhães
GREAT WALL;VAREJO;VAREJO;2026;2026;DIESEL;DIESEL;POER;I/GWM POER P30 TRL;202539;PICKUP D;2026;maio;1;Vitória da Conquista;Vitória da Conquista
RENAULT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL EVO;202543;OUTROS;2026;maio;149;Belo Horizonte;Belo Horizonte
RENAULT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL EVO;202543;OUTROS;2026;maio;1;Brasília;Brasília
RENAULT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL EVO;202543;OUTROS;2026;maio;1;Chapecó;São Carlos
RENAULT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL EVO;202543;OUTROS;2026;maio;143;Curitiba;Curitiba
RENAULT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL EVO;202543;OUTROS;2026;maio;1;Florianópolis;Florianópolis
RENAULT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL EVO;202543;OUTROS;2026;maio;1;João Pessoa;João Pessoa
RENAULT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL EVO;202543;OUTROS;2026;maio;1;Ourinhos;Piraju
RENAULT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL EVO;202543;OUTROS;2026;maio;1;Ponta Grossa;Ponta Grossa
RENAULT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL EVO;202543;OUTROS;2026;maio;1;São Paulo;Diadema
RENAULT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL EVO;202543;OUTROS;2026;maio;1;São Paulo;São Paulo
RENAULT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL EVO;202543;OUTROS;2026;maio;1;Sinop;Sinop
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL EVO;202543;OUTROS;2026;maio;1;Anápolis;São Miguel do Passa Quatro
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL EVO;202543;OUTROS;2026;maio;1;Brasília;Brasília
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL EVO;202543;OUTROS;2026;maio;1;Cacoal;Vilhena
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL EVO;202543;OUTROS;2026;maio;3;Campo Grande;Campo Grande
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL EVO;202543;OUTROS;2026;maio;1;Ceres;São Miguel do Araguaia
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL EVO;202543;OUTROS;2026;maio;1;Chapecó;Águas Frias
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL EVO;202543;OUTROS;2026;maio;1;Curitiba;Paranaguá
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL EVO;202543;OUTROS;2026;maio;1;Fortaleza;Fortaleza
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL EVO;202543;OUTROS;2026;maio;1;Joaçaba;Herval Doeste
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL EVO;202543;OUTROS;2026;maio;1;Joaçaba;Videira
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL EVO;202543;OUTROS;2026;maio;1;Juiz de Fora;Juiz de Fora
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL EVO;202543;OUTROS;2026;maio;1;Macaé;Macaé
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL EVO;202543;OUTROS;2026;maio;1;Montes Claros;Três Marias
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL EVO;202543;OUTROS;2026;maio;1;Natal;Natal
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL EVO;202543;OUTROS;2026;maio;1;Palmas;Palmas
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL EVO;202543;OUTROS;2026;maio;2;Porto Alegre;Porto Alegre
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL EVO;202543;OUTROS;2026;maio;1;Recife;Recife
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL EVO;202543;OUTROS;2026;maio;1;Rio Verde;Aragarças
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL EVO;202543;OUTROS;2026;maio;1;Rio Verde;Rio Verde
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL EVO;202543;OUTROS;2026;maio;1;São José do Rio Preto;Guaraci
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL EVO;202543;OUTROS;2026;maio;2;São José do Rio Preto;São José do Rio Preto
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL EVO;202543;OUTROS;2026;maio;1;São Paulo;São Paulo
RENAULT;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL EVO;202543;OUTROS;2026;maio;1;Ijuí;Ijuí
RENAULT;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL EVO;202543;OUTROS;2026;maio;1;Palmas;Palmas
RENAULT;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL EVO;202543;OUTROS;2026;maio;1;Pelotas;Bagé
RENAULT;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL EVO;202543;OUTROS;2026;maio;1;Recife;Recife
RENAULT;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL EVO;202543;OUTROS;2026;maio;1;Vitória da Conquista;Ibicuí
JAC;VAREJO;VAREJO;2025;2026;ELÉTRICO/FONTE EXTERNA;ELÉTRICO;EJT3.5;I/JAC EJT3.5;202556;OUTROS;2026;maio;1;Mogi Mirim;Mogi Mirim
FORD;DIRETA;DIRETA;2025;2026;DIESEL;DIESEL;RANGER;I/FORD RANGER XLCD2D4ML;202558;PICKUP D;2026;maio;7;Brasília;Brasília
FIAT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA MAIA CS AMB;202565;PICKUP B;2026;maio;1;Belo Horizonte;Brumadinho
FIAT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA MAIA CS AMB;202565;PICKUP B;2026;maio;2;Goiânia;Goiânia
FIAT;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;STRADA;FIAT/STRADA MAIA CS AMB;202565;PICKUP B;2026;maio;2;Goiânia;Inhumas
MITSUBISHI;DIRETA;DIRETA;2025;2026;DIESEL;DIESEL;L200;MMC/TRITON GL AT4 TP;202567;PICKUP D;2026;maio;2;Brasília;Brasília
MITSUBISHI;DIRETA;DIRETA;2026;2027;DIESEL;DIESEL;L200;MMC/TRITON GL AT4 TP;202567;PICKUP D;2026;maio;10;Brasília;Brasília
RENAULT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL TECH;202571;OUTROS;2026;maio;1;Manaus;Manaus
RENAULT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL TECH;202571;OUTROS;2026;maio;1;Maringá;Maringá
RENAULT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL TECH;202571;OUTROS;2026;maio;1;Passo Fundo;Ronda Alta
RENAULT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL TECH;202571;OUTROS;2026;maio;1;São Paulo;São Paulo
RENAULT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL TECH;202571;OUTROS;2026;maio;1;Sorocaba;São Roque
RENAULT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL TECH;202571;OUTROS;2026;maio;1;Teresina;Teresina
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL TECH;202571;OUTROS;2026;maio;4;Brasília;Brasília
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL TECH;202571;OUTROS;2026;maio;2;Campo Grande;Campo Grande
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL TECH;202571;OUTROS;2026;maio;1;Caruaru;Caruaru
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL TECH;202571;OUTROS;2026;maio;1;Criciúma;Araranguá
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL TECH;202571;OUTROS;2026;maio;1;Curitiba;Curitiba
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL TECH;202571;OUTROS;2026;maio;1;Garanhuns;Lagoa do Ouro
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL TECH;202571;OUTROS;2026;maio;1;Governador Valadares;Governador Valadares
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL TECH;202571;OUTROS;2026;maio;1;Juazeiro do Norte;Crato
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL TECH;202571;OUTROS;2026;maio;1;Novo Hamburgo;São Leopoldo
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL TECH;202571;OUTROS;2026;maio;1;Piracicaba;Piracicaba
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL TECH;202571;OUTROS;2026;maio;1;Ponta Grossa;Ponta Grossa
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL TECH;202571;OUTROS;2026;maio;2;Porto Alegre;Porto Alegre
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL TECH;202571;OUTROS;2026;maio;7;Rio de Janeiro;Rio de Janeiro
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL TECH;202571;OUTROS;2026;maio;1;Salvador;Salvador
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL TECH;202571;OUTROS;2026;maio;1;São Paulo;Santo André
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL TECH;202571;OUTROS;2026;maio;2;São Paulo;São Paulo
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL TECH;202571;OUTROS;2026;maio;1;Sorocaba;Sorocaba
RENAULT;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL TECH;202571;OUTROS;2026;maio;1;Fortaleza;Quixadá
RENAULT;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL TECH;202571;OUTROS;2026;maio;1;Recife;Jaboatão dos Guararapes
RENAULT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL ICO;202572;OUTROS;2026;maio;1;Barra Mansa;Angra dos Reis
RENAULT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL ICO;202572;OUTROS;2026;maio;1;Boa Vista;Boa Vista
RENAULT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL ICO;202572;OUTROS;2026;maio;1;Curitiba;São José dos Pinhais
RENAULT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL ICO;202572;OUTROS;2026;maio;1;João Pessoa;João Pessoa
RENAULT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL ICO;202572;OUTROS;2026;maio;1;Salvador;Camaçari
RENAULT;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL ICO;202572;OUTROS;2026;maio;1;São Paulo;São Paulo
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL ICO;202572;OUTROS;2026;maio;1;Belo Horizonte;Betim
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL ICO;202572;OUTROS;2026;maio;1;Blumenau;Brusque
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL ICO;202572;OUTROS;2026;maio;1;Cacoal;Vilhena
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL ICO;202572;OUTROS;2026;maio;1;Caruaru;Tacaimbó
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL ICO;202572;OUTROS;2026;maio;1;Chapecó;Chapecó
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL ICO;202572;OUTROS;2026;maio;1;Chapecó;Ouro Verde
RENAULT;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;BOREAL;RENAULT/BOREAL ICO;202572;OUTROS;2026;maio;1;Juazeiro;Itiúba
